paper_id,chunk_id,chunk_index,chunk_text,section_title,section_path,page_start,page_end,char_start,char_end,title,authors,category,published,url,arxiv_id,topic_cluster,token_count,word_count,contains_citation_marker,contains_equation_like_text,source_word_start,source_word_end
astrobench_f31aa696a1,astrobench_f31aa696a1_chunk_001,1,"We derive an analytic treatment of the detection probability that accounts for magnitude, parallax, period, and extinction cuts and reduces the selection treatment to a tractable integral over distance and sky position. Posterior predictive checks show that this generative model matches well the observed distributions of parallaxes, magnitudes, and periods. Modelling Galactic structure and survey truncation self-consistently in a Bayesian framework yields period--luminosity parameters that agree with the SH0ES maximum-likelihood values at the ${<}0.5\,σ$ level, a consequence, we show, of the small intrinsic scatter of the Cepheid period--luminosity relation. Adopting, as recently advocated, a uniform-in-volume prior without simultaneously accounting for selection leads to a ${\sim}\,0.05~\mathrm{mag}$ bias in the period--luminosity zero-point and posterior predictive distributions incompatible with the observed data; this",title_abstract,title_abstract,,,,,Forward-modelling Milky Way Cepheids: selection effects and physical priors in the Gaia-HST calibration,"Richard Stiskalek, Adam Riess, Harry Desmond, Guilhem Lavaux, Dan Scolnic",astro-ph.GA,2026-03-10T16:39:31Z,http://arxiv.org/abs/2603.09880v1,2603.09880,distribution_functions,156,120,False,True,90,210
astrobench_f31aa696a1,astrobench_f31aa696a1_chunk_002,2,"as recently advocated, a uniform-in-volume prior without simultaneously accounting for selection leads to a ${\sim}\,0.05~\mathrm{mag}$ bias in the period--luminosity zero-point and posterior predictive distributions incompatible with the observed data; this shift is mostly driven by the omission of the selection model. A consistent Bayesian treatment of Galactic structure and selection effects reinforces the local distance-ladder determination of $H_0$, and hence the Hubble tension with early-Universe inferences.",title_abstract,title_abstract,,,,,Forward-modelling Milky Way Cepheids: selection effects and physical priors in the Gaia-HST calibration,"Richard Stiskalek, Adam Riess, Harry Desmond, Guilhem Lavaux, Dan Scolnic",astro-ph.GA,2026-03-10T16:39:31Z,http://arxiv.org/abs/2603.09880v1,2603.09880,distribution_functions,86,66,False,True,180,246
astrobench_98f72fa560,astrobench_98f72fa560_chunk_000,0,"A Selection Aware View of Black Hole-Galaxy Coevolution at High Redshift. The large population of broad-line Active Galactic Nuclei (AGN) observed with the James Webb Space Telescope (JWST) at $z \gtrsim 4$ opens a new window onto the black hole-galaxy connection in the first Gyr of cosmic history. We use the JADES survey-level dataset and develop a forward-modeling Bayesian framework that explicitly accounts for broad H$α$ detectability, ensuring that selection effects are incorporated into the likelihood function. With this approach, we constrain the black hole-stellar mass ($M_{\mathrm{BH}}$-$M_\star$) relation to be $\log M_{\rm BH} = -4.06^{+0.50}_{-0.51} + 1.17^{+0.06}_{-0.06}\,\log M_\star$, with an intrinsic orthogonal scatter of $σ_{\rm int} = 0.63^{+0.14}_{-0.11}$ dex. The slope and normalization are consistent with local determinations, indicating that",title_abstract,title_abstract,,,,,A Selection Aware View of Black Hole-Galaxy Coevolution at High Redshift,"Francesco Ziparo, Stefano Carniani, Simona Gallerani, Bartolomeo Trefoloni",astro-ph.GA,2026-03-04T18:25:51Z,http://arxiv.org/abs/2603.04358v1,2603.04358,distribution_functions,156,120,False,True,0,120
astrobench_98f72fa560,astrobench_98f72fa560_chunk_001,1,"$\log M_{\rm BH} = -4.06^{+0.50}_{-0.51} + 1.17^{+0.06}_{-0.06}\,\log M_\star$, with an intrinsic orthogonal scatter of $σ_{\rm int} = 0.63^{+0.14}_{-0.11}$ dex. The slope and normalization are consistent with local determinations, indicating that the average scaling was already established by $z \sim 4$-6. This suggests that the primary evolution of the relation occurs in its dispersion rather than in its mean normalization. In contrast, the substantially larger intrinsic scatter relative to the nearby Universe reveals a wider diversity of black hole-galaxy growth histories, likely driven by bursty accretion, delayed feedback, and differences in merger or seeding histories. Future JWST samples will be crucial to test whether this increased scatter is a persistent feature of the high-redshift Universe.",title_abstract,title_abstract,,,,,A Selection Aware View of Black Hole-Galaxy Coevolution at High Redshift,"Francesco Ziparo, Stefano Carniani, Simona Gallerani, Bartolomeo Trefoloni",astro-ph.GA,2026-03-04T18:25:51Z,http://arxiv.org/abs/2603.04358v1,2603.04358,distribution_functions,149,114,False,True,90,204
astrobench_a877243f10,astrobench_a877243f10_chunk_000,0,Distribution functions for spheroids. Galaxy models comprising several components (including dark matter) that are bound by the self-consistently generated gravitational field are readily constructed from distribution functions (DFs) that are analytic functions of the action integrals J. We explain why such models have unphysical velocity distributions unless the DFs of hot components satisfy certain conditions as J_φ-> 0. We show how DFs for both isotropic and radially biased spherical systems can be constructed with specified f(J). We show how to construct DFs for flattened systems with significant velocity anisotropy. Construction of self-consistent models rather than populations that are confined by an external potential leads to the conclusion that radially-biased spherical systems are generically unstable to quadrupolar perturbations. Chaos is likely,title_abstract,title_abstract,,,,,Distribution functions for spheroids,James Binney,astro-ph.GA,2026-02-26T15:41:51Z,http://arxiv.org/abs/2602.23127v1,2602.23127,distribution_functions,156,120,False,False,0,120
astrobench_a877243f10,astrobench_a877243f10_chunk_001,1,of self-consistent models rather than populations that are confined by an external potential leads to the conclusion that radially-biased spherical systems are generically unstable to quadrupolar perturbations. Chaos is likely key to maintenance of these constraints during adiabatic disc growth.,title_abstract,title_abstract,,,,,Distribution functions for spheroids,James Binney,astro-ph.GA,2026-02-26T15:41:51Z,http://arxiv.org/abs/2602.23127v1,2602.23127,distribution_functions,52,40,False,False,90,130
astrobench_c4e7b8fe70,astrobench_c4e7b8fe70_chunk_000,0,"Scattering, Migration, Re-circularization and Relaxation to Build Out Galaxy Disks with Exponential Profiles. Scattering of stars by interstellar clouds or massive clumps increases the stellar velocity dispersion and promotes a radial disk profile that is exponential. Here we show that such scattering reaches a steady-state distribution function of stellar eccentricity, after which eccentricity increases and decreases occur at equal rates. The implication is that clump/cloud scattering recircularizes eccentric stellar orbits, keeping the stellar velocity dispersion in a limited range. This re-circularization regulates disk heating and maintains kinematic coherence, contributing to the longevity of disk structures. The eccentricity distribution function and the presence of recircularizing cloud-star interactions are independent of cloud mass but the timescale to reach equilibrium decreases with increasing",title_abstract,title_abstract,,,,,"Scattering, Migration, Re-circularization and Relaxation to Build Out Galaxy Disks with Exponential Profiles","Curtis Struck, Bruce G. Elmegreen, Elena DOnghia",astro-ph.GA,2026-02-24T18:17:09Z,http://arxiv.org/abs/2602.21171v1,2602.21171,distribution_functions,156,120,False,False,0,120
astrobench_c4e7b8fe70,astrobench_c4e7b8fe70_chunk_001,1,"the longevity of disk structures. The eccentricity distribution function and the presence of recircularizing cloud-star interactions are independent of cloud mass but the timescale to reach equilibrium decreases with increasing mass. The calculations are made in the simplest possible disk system to highlight the effects of scattering without contamination from spiral waves, star formation, and other processes. The calculations also reveal a bifurcation in the disk evolutions whereby in a minority of cases temporary asymmetries in the clump spatial distribution drive the disks to an end state of increased velocity dispersion and orbital eccentricity corresponding to early type disks. Overall the models emphasize an important physical process that can make and maintain an exponential stellar disk in all galaxies with",title_abstract,title_abstract,,,,,"Scattering, Migration, Re-circularization and Relaxation to Build Out Galaxy Disks with Exponential Profiles","Curtis Struck, Bruce G. Elmegreen, Elena DOnghia",astro-ph.GA,2026-02-24T18:17:09Z,http://arxiv.org/abs/2602.21171v1,2602.21171,distribution_functions,156,120,False,False,90,210
astrobench_c4e7b8fe70,astrobench_c4e7b8fe70_chunk_002,2,dispersion and orbital eccentricity corresponding to early type disks. Overall the models emphasize an important physical process that can make and maintain an exponential stellar disk in all galaxies with a cloudy interstellar medium.,title_abstract,title_abstract,,,,,"Scattering, Migration, Re-circularization and Relaxation to Build Out Galaxy Disks with Exponential Profiles","Curtis Struck, Bruce G. Elmegreen, Elena DOnghia",astro-ph.GA,2026-02-24T18:17:09Z,http://arxiv.org/abs/2602.21171v1,2602.21171,distribution_functions,45,34,False,False,180,214
astrobench_3644e67b5c,astrobench_3644e67b5c_chunk_000,0,"Probabilistic inference in very large universes. [Abridged] Some cosmological theories propose that the observable universe is a small part of a much larger universe in which parameters describing the low-energy laws of physics vary from region to region. How can we reasonably assess a theory that describes such a mostly unobservable universe? We propose a Bayesian method based on theory-generated probability distributions for our observations. We focus on basic principles, leaving aside concerns about practicality. (We also leave aside the measure problem, to discuss other issues.) We argue that cosmological theories can be tested by standard Bayesian updating, but we need to use theoretical predictions for ""first-person"" probabilities -- i.e., probabilities for our observations, accounting for all relevant selection effects.",title_abstract,title_abstract,,,,,Probabilistic inference in very large universes,"Feraz Azhar, Alan H. Guth, Mohammad Hossein Namjoo",astro-ph.CO,2026-02-02T19:00:05Z,http://arxiv.org/abs/2602.02667v1,2602.02667,distribution_functions,156,120,False,False,0,120
astrobench_3644e67b5c,astrobench_3644e67b5c_chunk_001,1,"theories can be tested by standard Bayesian updating, but we need to use theoretical predictions for ""first-person"" probabilities -- i.e., probabilities for our observations, accounting for all relevant selection effects. These selection effects can depend on the observer, and on time, so in principle first-person probabilities are defined for each observer-instant -- an observer at an instant of time. First-person probabilities should take into account everything the observer believes about herself and her surroundings -- i.e., her ""subjective state"". We advocate a ""Principle of Self-Locating Indifference"" (PSLI), asserting that any real observer should make predictions as if she were chosen randomly from the theoretically predicted observer-instants that share her subjective state. We believe the PSLI is intuitively very reasonable, but",title_abstract,title_abstract,,,,,Probabilistic inference in very large universes,"Feraz Azhar, Alan H. Guth, Mohammad Hossein Namjoo",astro-ph.CO,2026-02-02T19:00:05Z,http://arxiv.org/abs/2602.02667v1,2602.02667,distribution_functions,156,120,False,False,90,210
astrobench_3644e67b5c,astrobench_3644e67b5c_chunk_002,2,"real observer should make predictions as if she were chosen randomly from the theoretically predicted observer-instants that share her subjective state. We believe the PSLI is intuitively very reasonable, but also argue that it maximizes the expected fraction of observers who will make correct predictions. Cosmological theories will in general predict a set of possible universes, each with a probability. To calculate first-person probabilities, we argue that each possible universe should be weighted by the number of observer-instants in the specified subjective state that it contains. We also discuss Boltzmann brains, the humans/Jovians parable of Hartle and Srednicki, and the use of ""old evidence"".",title_abstract,title_abstract,,,,,Probabilistic inference in very large universes,"Feraz Azhar, Alan H. Guth, Mohammad Hossein Namjoo",astro-ph.CO,2026-02-02T19:00:05Z,http://arxiv.org/abs/2602.02667v1,2602.02667,distribution_functions,136,104,False,False,180,284
astrobench_ef28bece42,astrobench_ef28bece42_chunk_000,0,"Galactic disc warps from $z = 2.5$ to modern epoch: ruling out observational effects. A significant fraction of galaxies show warps in their discs, usually noticeable at its periphery. The exact origin of this phenomenon is not fully established, although multiple warp formation mechanisms are proposed. In this study, we create a sample of more than 1000 distant ($z \lesssim 2.5$) edge-on galaxies imaged by HST and JWST. For these galaxies, we measurd characteristics of warps and finally analyse how their parameters and frequency change with time. We focus on our main result that galaxies with strong warps were more prevalent in the past compared to the modern epoch. We check how selection effects and varying image quality between objects",title_abstract,title_abstract,,,,,Galactic disc warps from $z = 2.5$ to modern epoch: ruling out observational effects,"Ilia V. Chugunov, Vladimir P. Reshetnikov, Alexander A. Marchuk",astro-ph.GA,2026-02-01T15:39:04Z,http://arxiv.org/abs/2602.01286v1,2602.01286,distribution_functions,156,120,False,True,0,120
astrobench_ef28bece42,astrobench_ef28bece42_chunk_001,1,"our main result that galaxies with strong warps were more prevalent in the past compared to the modern epoch. We check how selection effects and varying image quality between objects in our sample could influence our results and conclude that varying fraction of warped galaxies is not caused by observational effects, but represents a genuine evolution. Such a trend may be consistent with mergers and interactions between galaxies being the primary mechanism of warp formation, as number density of galaxies decreases with time, implying higher rate of mergers and interactions in the past.",title_abstract,title_abstract,,,,,Galactic disc warps from $z = 2.5$ to modern epoch: ruling out observational effects,"Ilia V. Chugunov, Vladimir P. Reshetnikov, Alexander A. Marchuk",astro-ph.GA,2026-02-01T15:39:04Z,http://arxiv.org/abs/2602.01286v1,2602.01286,distribution_functions,121,93,False,False,90,183
astrobench_6b026e54cb,astrobench_6b026e54cb_chunk_000,0,"The LEGARE Project. I. Chemical evolution model of the Nuclear Stellar Disc in a Bayesian framework. The Nuclear Stellar Disc (NSD) of the Milky Way is a dense, rotating stellar system in the central 200 pc. The NSD is thought to be primarily fuelled by bar-driven gas inflows from the inner Galactic disc. As part of the LEGARE project, we construct the first chemical evolution models for the NSD using a Bayesian approach tailored to reproduce the observed metallicity distribution functions (MDFs) and compared with the available abundance ratios for Mg, Si, Ca relative to Fe. We adopt a state-of-the-art chemical evolution model in which the gas responsible for the formation of the NSD is assumed to be driven by",title_abstract,title_abstract,,,,,The LEGARE Project. I. Chemical evolution model of the Nuclear Stellar Disc in a Bayesian framework,"E. Spitoni, M. Schultheis, F. Matteucci, N. Ryde, G. Cescutti, A. Saro, M. C. Sormani, B. Thorsbro",astro-ph.GA,2026-01-28T20:48:30Z,http://arxiv.org/abs/2601.21032v1,2601.21032,distribution_functions,156,120,False,False,0,120
astrobench_6b026e54cb,astrobench_6b026e54cb_chunk_001,1,"Mg, Si, Ca relative to Fe. We adopt a state-of-the-art chemical evolution model in which the gas responsible for the formation of the NSD is assumed to be driven by the Galactic bar-induced inflows. The chemical composition of the accreted material is assumed to reflect that of the Galactic disc at a radius of 4 kpc. A Bayesian MCMC framework is used to fit the MDFs of different samples of NSD stars. If we take the NSD data at face value, without considering a possible contamination from bulge stars, we find that a formation scenario based on the inner disc flowing gas is inconsistent with the low metallicity tail of the observed MDF. This is because the inner disc metallicity,",title_abstract,title_abstract,,,,,The LEGARE Project. I. Chemical evolution model of the Nuclear Stellar Disc in a Bayesian framework,"E. Spitoni, M. Schultheis, F. Matteucci, N. Ryde, G. Cescutti, A. Saro, M. C. Sormani, B. Thorsbro",astro-ph.GA,2026-01-28T20:48:30Z,http://arxiv.org/abs/2601.21032v1,2601.21032,distribution_functions,156,120,False,False,90,210
astrobench_6b026e54cb,astrobench_6b026e54cb_chunk_002,2,"find that a formation scenario based on the inner disc flowing gas is inconsistent with the low metallicity tail of the observed MDF. This is because the inner disc metallicity, at the epoch of bar formation, was already near solar. On the other hand, models invoking dilution from additional metal-poor inflows successfully reproduce the observations. The best-fit model requires inflow metallicity 5 times lower than the inner disc and a moderate star formation efficiency. The same model successfully reproduces the observed [$α$/Fe] vs. [Fe/H] ratios and predicts a star formation history consistent with the most recent estimates. However, if we assume that the MDF is contaminated by metal poor bulge stars and restricted to [Fe/H] > -0.3 dex, gas dilution",title_abstract,title_abstract,,,,,The LEGARE Project. I. Chemical evolution model of the Nuclear Stellar Disc in a Bayesian framework,"E. Spitoni, M. Schultheis, F. Matteucci, N. Ryde, G. Cescutti, A. Saro, M. C. Sormani, B. Thorsbro",astro-ph.GA,2026-01-28T20:48:30Z,http://arxiv.org/abs/2601.21032v1,2601.21032,distribution_functions,156,120,False,True,180,300
astrobench_6b026e54cb,astrobench_6b026e54cb_chunk_003,3,"history consistent with the most recent estimates. However, if we assume that the MDF is contaminated by metal poor bulge stars and restricted to [Fe/H] > -0.3 dex, gas dilution is no longer required. In this case, the best-fit model has a very low star formation efficiency and a mild galactic wind.",title_abstract,title_abstract,,,,,The LEGARE Project. I. Chemical evolution model of the Nuclear Stellar Disc in a Bayesian framework,"E. Spitoni, M. Schultheis, F. Matteucci, N. Ryde, G. Cescutti, A. Saro, M. C. Sormani, B. Thorsbro",astro-ph.GA,2026-01-28T20:48:30Z,http://arxiv.org/abs/2601.21032v1,2601.21032,distribution_functions,68,52,False,False,270,322
astrobench_0deff610d0,astrobench_0deff610d0_chunk_000,0,"Hierarchical bayesian inference: constraining population distribution of dark matter halo shapes via stellar streams. Stellar streams, the debris of tidally disrupted satellites, trace their host's gravitational potential and thus probe dark matter halo structure. While six-dimensional phase-space data of Galactic streams enable precise dark matter halo modelling in the Milky Way, streams around external galaxies are typically available only as low surface brightness features without kinematics (i.e. two-dimensional photometric data), providing only weak constraints when considered individually. We present a hierarchical Bayesian framework that infers the population distribution of halo flattening using only projected stream tracks. Streams are forward-modelled in StreaMAX, a new JAX-accelerated particle-spray package that achieves orders of magnitude faster stream generation when compared to traditional methods. For",title_abstract,title_abstract,,,,,Hierarchical bayesian inference: constraining population distribution of dark matter halo shapes via stellar streams,"David Chemaly, Elisabeth Sola, Vasily Belokurov, Sergey Koposov, GyuChul Meyong, HanYuan Zhang, Denis Erkal",astro-ph.GA,2026-01-21T19:00:00Z,http://arxiv.org/abs/2601.15373v2,2601.15373,distribution_functions,156,120,False,False,0,120
astrobench_0deff610d0,astrobench_0deff610d0_chunk_001,1,"flattening using only projected stream tracks. Streams are forward-modelled in StreaMAX, a new JAX-accelerated particle-spray package that achieves orders of magnitude faster stream generation when compared to traditional methods. For each stream we fit an axisymmetric dark matter halo model and obtain a posterior on the flattening. These posteriors are then combined through hierarchical reweighting to constrain the population distribution. Using mock data, we show that individual fits recover the correct flattening with modest precision and exhibit projection-induced multi-modalities. Nevertheless, aggregating these fits yields accurate and confident constraints on the underlying population distribution of dark matter halo morphologies, clearly distinguishing between oblate, spherical, and prolate populations. The total computational cost scales linearly with sample size. Our results demonstrate that ensembles",title_abstract,title_abstract,,,,,Hierarchical bayesian inference: constraining population distribution of dark matter halo shapes via stellar streams,"David Chemaly, Elisabeth Sola, Vasily Belokurov, Sergey Koposov, GyuChul Meyong, HanYuan Zhang, Denis Erkal",astro-ph.GA,2026-01-21T19:00:00Z,http://arxiv.org/abs/2601.15373v2,2601.15373,distribution_functions,156,120,False,False,90,210
astrobench_0deff610d0,astrobench_0deff610d0_chunk_002,2,"underlying population distribution of dark matter halo morphologies, clearly distinguishing between oblate, spherical, and prolate populations. The total computational cost scales linearly with sample size. Our results demonstrate that ensembles of purely photometric streams carry sufficient information to constrain dark matter halo shapes in external galaxies at the population level. With the forthcoming samples from Euclid and Rubin/LSST, this approach offers a practical path to population-level inferences of halo morphology without any kinematic measurements.",title_abstract,title_abstract,,,,,Hierarchical bayesian inference: constraining population distribution of dark matter halo shapes via stellar streams,"David Chemaly, Elisabeth Sola, Vasily Belokurov, Sergey Koposov, GyuChul Meyong, HanYuan Zhang, Denis Erkal",astro-ph.GA,2026-01-21T19:00:00Z,http://arxiv.org/abs/2601.15373v2,2601.15373,distribution_functions,97,74,False,False,180,254
astrobench_3474c47fe1,astrobench_3474c47fe1_chunk_000,0,"Self-consistent dynamical models with a finite extent -- V. Smooth radial truncations and phase-space consistency. Many stellar systems exhibit a finite spatial extent, yet constructing self-consistent spherical models with a prescribed outer boundary is non-trivial because sharp density cutoffs introduce discontinuities that lead to inconsistencies in the associated distribution function. In this paper we show that these difficulties arise from the abruptness of the truncation rather than from the finite extent itself. We introduce a general and infinitely differentiable radial truncation scheme that can be applied to any density profile, and illustrate its behaviour using the Hernquist model. We find that softly truncated models are dynamically consistent provided that the truncation is sufficiently gradual, and we determine the corresponding critical",title_abstract,title_abstract,,,,,Self-consistent dynamical models with a finite extent -- V. Smooth radial truncations and phase-space consistency,Maarten Baes,astro-ph.GA,2026-01-13T09:17:21Z,http://arxiv.org/abs/2601.08361v1,2601.08361,distribution_functions,156,120,False,False,0,120
